Date,Open,High,Low,Close,VolumeFrom,VolumeTo,symbol
2025-10-20 15:00:00,7.24e-06,7.27e-06,7.17e-06,7.18e-06,786355572969.0,5682863.95,PEPE
2025-10-20 16:00:00,7.18e-06,7.18e-06,7.03e-06,7.11e-06,2268201029788.0,16077451.43,PEPE
2025-10-20 17:00:00,7.11e-06,7.14e-06,7.04e-06,7.09e-06,506670422260.0,3586629.94,PEPE
2025-10-20 18:00:00,7.09e-06,7.14e-06,7.06e-06,7.14e-06,284172710260.0,2016467.23,PEPE
2025-10-20 19:00:00,7.14e-06,7.18e-06,7.09e-06,7.15e-06,326746053468.0,2329752.93,PEPE
2025-10-20 20:00:00,7.15e-06,7.18e-06,7.12e-06,7.18e-06,352208029455.93,2518839.01,PEPE
2025-10-20 21:00:00,7.18e-06,7.22e-06,7.12e-06,7.14e-06,376792289952.49,2702139.1,PEPE
2025-10-20 22:00:00,7.14e-06,7.19e-06,7.12e-06,7.18e-06,249583867500.0,1786112.1,PEPE
2025-10-20 23:00:00,7.18e-06,7.18e-06,7.14e-06,7.15e-06,218698951971.0,1565225.73,PEPE
2025-10-21 00:00:00,7.15e-06,7.2e-06,7.14e-06,7.17e-06,381313098380.0,2733078.69,PEPE
2025-10-21 01:00:00,7.17e-06,7.18e-06,7.08e-06,7.1e-06,837744080310.72,5965924.07,PEPE
2025-10-21 02:00:00,7.1e-06,7.1e-06,7.01e-06,7.01e-06,775411257489.0,5459927.47,PEPE
2025-10-21 03:00:00,7.01e-06,7.05e-06,6.98e-06,6.99e-06,449065882881.0,3151314.13,PEPE
2025-10-21 04:00:00,6.99e-06,7e-06,6.83e-06,6.86e-06,1404468300130.94,9711863.25,PEPE
2025-10-21 05:00:00,6.86e-06,6.89e-06,6.83e-06,6.87e-06,980966939680.88,6724335.37,PEPE
2025-10-21 06:00:00,6.87e-06,6.92e-06,6.85e-06,6.89e-06,559634398878.98,3857761.87,PEPE
2025-10-21 07:00:00,6.89e-06,6.96e-06,6.86e-06,6.94e-06,517605850655.2,3573313.33,PEPE
2025-10-21 08:00:00,6.94e-06,6.95e-06,6.87e-06,6.93e-06,1133352124929.0,7834691.8,PEPE
2025-10-21 09:00:00,6.93e-06,6.93e-06,6.89e-06,6.89e-06,342148519773.0,2363358.43,PEPE
2025-10-21 10:00:00,6.89e-06,6.99e-06,6.89e-06,6.95e-06,404150682045.0,2802319.97,PEPE
2025-10-21 11:00:00,6.95e-06,6.95e-06,6.86e-06,6.91e-06,1180819896738.0,8145938.07,PEPE
2025-10-21 12:00:00,6.91e-06,6.99e-06,6.89e-06,6.92e-06,536778726383.92,3725226.55,PEPE
2025-10-21 13:00:00,6.92e-06,6.95e-06,6.87e-06,6.89e-06,677344516951.0,4680027.97,PEPE
2025-10-21 14:00:00,6.89e-06,7.1e-06,6.89e-06,7.03e-06,1008823938194.0,7076983.64,PEPE
